"distribution","p","n","estimator","efficiency"
"Frechet(shape=3)",0.37,20,"hd",1.20470350334337
"Uniform(a=0, b=1)",0.38,10,"hd",1.33385893540513
"Triangular(a=0, b=2, c=1)",0.38,10,"hd",1.18808842084123
"Triangular(a=0, b=2, c=0.2)",0.38,10,"hd",1.26806617050058
"Beta(a=2, b=4)",0.38,10,"hd",1.25541932597242
"Beta(a=2, b=10)",0.38,10,"hd",1.25663334856906
"Normal(m=0, sd=1)",0.38,10,"hd",1.15651397330445
"Weibull(scale=1, shape=2)",0.38,10,"hd",1.24177349747937
"Student(df=3)",0.38,10,"hd",1.02594509510797
"Gumbel(loc=0, scale=1)",0.38,10,"hd",1.21857535296701
"Exp(rate=1)",0.38,10,"hd",1.18197833226399
"Cauchy(x0=0, gamma=1)",0.38,10,"hd",0.19537461920126
"Pareto(loc=1, shape=0.5)",0.38,10,"hd",0.0426713863643884
"Pareto(loc=1, shape=2)",0.38,10,"hd",1.00309775752687
"LogNormal(mlog=0, sdlog=1)",0.38,10,"hd",1.12801791374271
"LogNormal(mlog=0, sdlog=2)",0.38,10,"hd",0.740032503384006
"LogNormal(mlog=0, sdlog=3)",0.38,10,"hd",0.38043616392666
"Weibull(shape=0.3)",0.38,10,"hd",0.413084954446443
"Weibull(shape=0.5)",0.38,10,"hd",0.82511259751002
"Frechet(shape=1)",0.38,10,"hd",0.816524150464025
"Frechet(shape=3)",0.38,10,"hd",1.14245630744162
"Uniform(a=0, b=1)",0.38,20,"hd",1.28105356614932
"Triangular(a=0, b=2, c=1)",0.38,20,"hd",1.18064870924875
"Triangular(a=0, b=2, c=0.2)",0.38,20,"hd",1.24956121170249
"Beta(a=2, b=4)",0.38,20,"hd",1.24258939254284
"Beta(a=2, b=10)",0.38,20,"hd",1.22319018732874
"Normal(m=0, sd=1)",0.38,20,"hd",1.18717948265224
"Weibull(scale=1, shape=2)",0.38,20,"hd",1.22994015411677
"Student(df=3)",0.38,20,"hd",1.12409387210316
"Gumbel(loc=0, scale=1)",0.38,20,"hd",1.19585385165748
"Exp(rate=1)",0.38,20,"hd",1.19863051580098
"Cauchy(x0=0, gamma=1)",0.38,20,"hd",0.834804283948125
"Pareto(loc=1, shape=0.5)",0.38,20,"hd",0.695864098753378
"Pareto(loc=1, shape=2)",0.38,20,"hd",1.09051771836744
"LogNormal(mlog=0, sdlog=1)",0.38,20,"hd",1.13890350984939
"LogNormal(mlog=0, sdlog=2)",0.38,20,"hd",0.885835749495976
"LogNormal(mlog=0, sdlog=3)",0.38,20,"hd",0.629771249842799
"Weibull(shape=0.3)",0.38,20,"hd",0.574260226916102
"Weibull(shape=0.5)",0.38,20,"hd",0.887642760832426
"Frechet(shape=1)",0.38,20,"hd",0.99317062195777
"Frechet(shape=3)",0.38,20,"hd",1.17627647972744
"Uniform(a=0, b=1)",0.39,10,"hd",1.33294544032091
"Triangular(a=0, b=2, c=1)",0.39,10,"hd",1.17980287687923
"Triangular(a=0, b=2, c=0.2)",0.39,10,"hd",1.28042042810339
"Beta(a=2, b=4)",0.39,10,"hd",1.27074277157814
"Beta(a=2, b=10)",0.39,10,"hd",1.24081672511543
"Normal(m=0, sd=1)",0.39,10,"hd",1.17490107776448
"Weibull(scale=1, shape=2)",0.39,10,"hd",1.24871782270162
"Student(df=3)",0.39,10,"hd",1.03966922372098
"Gumbel(loc=0, scale=1)",0.39,10,"hd",1.21751118697593
"Exp(rate=1)",0.39,10,"hd",1.15835058310926
"Cauchy(x0=0, gamma=1)",0.39,10,"hd",0.194189572086697
"Pareto(loc=1, shape=0.5)",0.39,10,"hd",0.0106589793758903
"Pareto(loc=1, shape=2)",0.39,10,"hd",1.01080446951726
"LogNormal(mlog=0, sdlog=1)",0.39,10,"hd",1.05959776034011
"LogNormal(mlog=0, sdlog=2)",0.39,10,"hd",0.714411617934233
"LogNormal(mlog=0, sdlog=3)",0.39,10,"hd",0.386464074017854
"Weibull(shape=0.3)",0.39,10,"hd",0.455876688590942
"Weibull(shape=0.5)",0.39,10,"hd",0.8416274406456
"Frechet(shape=1)",0.39,10,"hd",0.773002263110537
"Frechet(shape=3)",0.39,10,"hd",1.13827055794574
"Uniform(a=0, b=1)",0.39,20,"hd",1.24970663030077
"Triangular(a=0, b=2, c=1)",0.39,20,"hd",1.13955042988811
"Triangular(a=0, b=2, c=0.2)",0.39,20,"hd",1.22023611306139
"Beta(a=2, b=4)",0.39,20,"hd",1.2141959811165
"Beta(a=2, b=10)",0.39,20,"hd",1.1986059728157
"Normal(m=0, sd=1)",0.39,20,"hd",1.18336278725682
"Weibull(scale=1, shape=2)",0.39,20,"hd",1.21036167803341
"Student(df=3)",0.39,20,"hd",1.10727454711118
"Gumbel(loc=0, scale=1)",0.39,20,"hd",1.20057231118501
"Exp(rate=1)",0.39,20,"hd",1.15715436592099
"Cauchy(x0=0, gamma=1)",0.39,20,"hd",0.808984062131437
"Pareto(loc=1, shape=0.5)",0.39,20,"hd",0.685853844496097
"Pareto(loc=1, shape=2)",0.39,20,"hd",1.04908403622345
"LogNormal(mlog=0, sdlog=1)",0.39,20,"hd",1.11069776045164
"LogNormal(mlog=0, sdlog=2)",0.39,20,"hd",0.880407822296077
"LogNormal(mlog=0, sdlog=3)",0.39,20,"hd",0.570803510477049
"Weibull(shape=0.3)",0.39,20,"hd",0.551681805759578
"Weibull(shape=0.5)",0.39,20,"hd",0.923250644711021
"Frechet(shape=1)",0.39,20,"hd",1.00348945934324
"Frechet(shape=3)",0.39,20,"hd",1.14734525383321
"Uniform(a=0, b=1)",0.4,10,"hd",1.34080431822988
"Triangular(a=0, b=2, c=1)",0.4,10,"hd",1.20298148440817
"Triangular(a=0, b=2, c=0.2)",0.4,10,"hd",1.26933062407051
"Beta(a=2, b=4)",0.4,10,"hd",1.27206125913585
"Beta(a=2, b=10)",0.4,10,"hd",1.23129556693207
"Normal(m=0, sd=1)",0.4,10,"hd",1.16473899008071
"Weibull(scale=1, shape=2)",0.4,10,"hd",1.21913499453654
"Student(df=3)",0.4,10,"hd",1.04175173745641
"Gumbel(loc=0, scale=1)",0.4,10,"hd",1.19669517966233
"Exp(rate=1)",0.4,10,"hd",1.15709107747522
"Cauchy(x0=0, gamma=1)",0.4,10,"hd",0.251656334681212
"Pareto(loc=1, shape=0.5)",0.4,10,"hd",0.0352010343445493
"Pareto(loc=1, shape=2)",0.4,10,"hd",0.988866320552463
"LogNormal(mlog=0, sdlog=1)",0.4,10,"hd",1.08592689208127
"LogNormal(mlog=0, sdlog=2)",0.4,10,"hd",0.689560129009885
"LogNormal(mlog=0, sdlog=3)",0.4,10,"hd",0.335544549819718
"Weibull(shape=0.3)",0.4,10,"hd",0.409359623374874
"Weibull(shape=0.5)",0.4,10,"hd",0.840584401985516
"Frechet(shape=1)",0.4,10,"hd",0.75286847437332
"Frechet(shape=3)",0.4,10,"hd",1.10788997856721
"Uniform(a=0, b=1)",0.4,20,"hd",1.25611700728293
"Triangular(a=0, b=2, c=1)",0.4,20,"hd",1.15692135320818
"Triangular(a=0, b=2, c=0.2)",0.4,20,"hd",1.22125417788588
"Beta(a=2, b=4)",0.4,20,"hd",1.21420999841014
"Beta(a=2, b=10)",0.4,20,"hd",1.17850931599305
"Normal(m=0, sd=1)",0.4,20,"hd",1.17938069081112
"Weibull(scale=1, shape=2)",0.4,20,"hd",1.19517609826762
"Student(df=3)",0.4,20,"hd",1.11448145196735
"Gumbel(loc=0, scale=1)",0.4,20,"hd",1.19449494752793
"Exp(rate=1)",0.4,20,"hd",1.19216315194975
"Cauchy(x0=0, gamma=1)",0.4,20,"hd",0.867648603622574
"Pareto(loc=1, shape=0.5)",0.4,20,"hd",0.649173837429377
"Pareto(loc=1, shape=2)",0.4,20,"hd",1.04111368965031
"LogNormal(mlog=0, sdlog=1)",0.4,20,"hd",1.104442782339
"LogNormal(mlog=0, sdlog=2)",0.4,20,"hd",0.845171886833293
"LogNormal(mlog=0, sdlog=3)",0.4,20,"hd",0.575900170263216
"Weibull(shape=0.3)",0.4,20,"hd",0.561282887578386
"Weibull(shape=0.5)",0.4,20,"hd",0.889234279456677
"Frechet(shape=1)",0.4,20,"hd",0.964635146727619
"Frechet(shape=3)",0.4,20,"hd",1.14887688165806
"Uniform(a=0, b=1)",0.41,10,"hd",1.34466778317509
"Triangular(a=0, b=2, c=1)",0.41,10,"hd",1.19568360120278
"Triangular(a=0, b=2, c=0.2)",0.41,10,"hd",1.28316366000446
"Beta(a=2, b=4)",0.41,10,"hd",1.27672120607943
"Beta(a=2, b=10)",0.41,10,"hd",1.25208594450707
"Normal(m=0, sd=1)",0.41,10,"hd",1.17128164440854
"Weibull(scale=1, shape=2)",0.41,10,"hd",1.23111934495453
"Student(df=3)",0.41,10,"hd",1.06176534968849
"Gumbel(loc=0, scale=1)",0.41,10,"hd",1.22082316922479
"Exp(rate=1)",0.41,10,"hd",1.17030060607156
"Cauchy(x0=0, gamma=1)",0.41,10,"hd",0.331677928014615
"Pareto(loc=1, shape=0.5)",0.41,10,"hd",0.0164583814823051
"Pareto(loc=1, shape=2)",0.41,10,"hd",0.935478944723543
"LogNormal(mlog=0, sdlog=1)",0.41,10,"hd",1.06402250716216
"LogNormal(mlog=0, sdlog=2)",0.41,10,"hd",0.663233234500945
"LogNormal(mlog=0, sdlog=3)",0.41,10,"hd",0.29233917471296
"Weibull(shape=0.3)",0.41,10,"hd",0.427045731066455
"Weibull(shape=0.5)",0.41,10,"hd",0.835404672159678
"Frechet(shape=1)",0.41,10,"hd",0.7673400820647
"Frechet(shape=3)",0.41,10,"hd",1.12530977743989
"Uniform(a=0, b=1)",0.41,20,"hd",1.26530123139814
"Triangular(a=0, b=2, c=1)",0.41,20,"hd",1.17630482367605
"Triangular(a=0, b=2, c=0.2)",0.41,20,"hd",1.25697468813297
"Beta(a=2, b=4)",0.41,20,"hd",1.21416973449969
"Beta(a=2, b=10)",0.41,20,"hd",1.20755584163833
"Normal(m=0, sd=1)",0.41,20,"hd",1.18316407418569
"Weibull(scale=1, shape=2)",0.41,20,"hd",1.21452103428685
"Student(df=3)",0.41,20,"hd",1.13434784236447
"Gumbel(loc=0, scale=1)",0.41,20,"hd",1.18380305084183
"Exp(rate=1)",0.41,20,"hd",1.17439416412093
"Cauchy(x0=0, gamma=1)",0.41,20,"hd",0.882306678894278
"Pareto(loc=1, shape=0.5)",0.41,20,"hd",0.652273950362708
"Pareto(loc=1, shape=2)",0.41,20,"hd",1.05358648061817
"LogNormal(mlog=0, sdlog=1)",0.41,20,"hd",1.11651441418509
"LogNormal(mlog=0, sdlog=2)",0.41,20,"hd",0.884518406147692
"LogNormal(mlog=0, sdlog=3)",0.41,20,"hd",0.596188134340191
"Weibull(shape=0.3)",0.41,20,"hd",0.564365589413849
"Weibull(shape=0.5)",0.41,20,"hd",0.916344274809969
"Frechet(shape=1)",0.41,20,"hd",0.975354043550356
"Frechet(shape=3)",0.41,20,"hd",1.14927484310874
"Uniform(a=0, b=1)",0.42,10,"hd",1.35167981394008
"Triangular(a=0, b=2, c=1)",0.42,10,"hd",1.2111093860932
"Triangular(a=0, b=2, c=0.2)",0.42,10,"hd",1.29875543881907
"Beta(a=2, b=4)",0.42,10,"hd",1.27787468538002
"Beta(a=2, b=10)",0.42,10,"hd",1.23212659470371
"Normal(m=0, sd=1)",0.42,10,"hd",1.19559974165037
"Weibull(scale=1, shape=2)",0.42,10,"hd",1.26045849178909
"Student(df=3)",0.42,10,"hd",1.06677196510898
"Gumbel(loc=0, scale=1)",0.42,10,"hd",1.24166030716289
"Exp(rate=1)",0.42,10,"hd",1.16417629142505
"Cauchy(x0=0, gamma=1)",0.42,10,"hd",0.40754195715245
"Pareto(loc=1, shape=0.5)",0.42,10,"hd",0.00979212633146809
"Pareto(loc=1, shape=2)",0.42,10,"hd",0.933668743185723
"LogNormal(mlog=0, sdlog=1)",0.42,10,"hd",1.05558981184447
"LogNormal(mlog=0, sdlog=2)",0.42,10,"hd",0.657670506320275
"LogNormal(mlog=0, sdlog=3)",0.42,10,"hd",0.300695754868053
"Weibull(shape=0.3)",0.42,10,"hd",0.408551368555743
"Weibull(shape=0.5)",0.42,10,"hd",0.83150682094139
"Frechet(shape=1)",0.42,10,"hd",0.718662034693908
"Frechet(shape=3)",0.42,10,"hd",1.1359536538985
"Uniform(a=0, b=1)",0.42,20,"hd",1.2952174404564
"Triangular(a=0, b=2, c=1)",0.42,20,"hd",1.19471089954278
"Triangular(a=0, b=2, c=0.2)",0.42,20,"hd",1.26248602180696
"Beta(a=2, b=4)",0.42,20,"hd",1.252752836753
"Beta(a=2, b=10)",0.42,20,"hd",1.23872495794427
"Normal(m=0, sd=1)",0.42,20,"hd",1.21872003432267
"Weibull(scale=1, shape=2)",0.42,20,"hd",1.22404013524965
"Student(df=3)",0.42,20,"hd",1.16752169061115
"Gumbel(loc=0, scale=1)",0.42,20,"hd",1.21370503104046
"Exp(rate=1)",0.42,20,"hd",1.18426750793205
"Cauchy(x0=0, gamma=1)",0.42,20,"hd",0.920482297470819
"Pareto(loc=1, shape=0.5)",0.42,20,"hd",0.632970395383185
"Pareto(loc=1, shape=2)",0.42,20,"hd",1.07002655430042
"LogNormal(mlog=0, sdlog=1)",0.42,20,"hd",1.14548667716348
"LogNormal(mlog=0, sdlog=2)",0.42,20,"hd",0.823648668513053
"LogNormal(mlog=0, sdlog=3)",0.42,20,"hd",0.541676711638283
"Weibull(shape=0.3)",0.42,20,"hd",0.536346832871855
"Weibull(shape=0.5)",0.42,20,"hd",0.894319493427143
"Frechet(shape=1)",0.42,20,"hd",0.972272737937206
"Frechet(shape=3)",0.42,20,"hd",1.17665303008315
"Uniform(a=0, b=1)",0.43,10,"hd",1.37924621132997
"Triangular(a=0, b=2, c=1)",0.43,10,"hd",1.23157063481423
"Triangular(a=0, b=2, c=0.2)",0.43,10,"hd",1.30741583201827
"Beta(a=2, b=4)",0.43,10,"hd",1.28928756345623
"Beta(a=2, b=10)",0.43,10,"hd",1.26009417166424
"Normal(m=0, sd=1)",0.43,10,"hd",1.22411867819445
"Weibull(scale=1, shape=2)",0.43,10,"hd",1.25526451543473
"Student(df=3)",0.43,10,"hd",1.11146860706794
"Gumbel(loc=0, scale=1)",0.43,10,"hd",1.24428811781844
"Exp(rate=1)",0.43,10,"hd",1.16194854961314
"Cauchy(x0=0, gamma=1)",0.43,10,"hd",0.495356959101757
"Pareto(loc=1, shape=0.5)",0.43,10,"hd",0.00249337771069891
"Pareto(loc=1, shape=2)",0.43,10,"hd",0.941656096669075
"LogNormal(mlog=0, sdlog=1)",0.43,10,"hd",1.08257055480064
"LogNormal(mlog=0, sdlog=2)",0.43,10,"hd",0.61433354186616
"LogNormal(mlog=0, sdlog=3)",0.43,10,"hd",0.27287869343466
"Weibull(shape=0.3)",0.43,10,"hd",0.36244154512929
"Weibull(shape=0.5)",0.43,10,"hd",0.78826682334169
"Frechet(shape=1)",0.43,10,"hd",0.697148478526145
"Frechet(shape=3)",0.43,10,"hd",1.1200371702909
"Uniform(a=0, b=1)",0.43,20,"hd",1.26544674362029
"Triangular(a=0, b=2, c=1)",0.43,20,"hd",1.16409783524555
"Triangular(a=0, b=2, c=0.2)",0.43,20,"hd",1.23562613212172
"Beta(a=2, b=4)",0.43,20,"hd",1.22768768276226
"Beta(a=2, b=10)",0.43,20,"hd",1.23010692905779
"Normal(m=0, sd=1)",0.43,20,"hd",1.18714347037877
"Weibull(scale=1, shape=2)",0.43,20,"hd",1.20565187285298
"Student(df=3)",0.43,20,"hd",1.1423370046095
"Gumbel(loc=0, scale=1)",0.43,20,"hd",1.19067878374762
"Exp(rate=1)",0.43,20,"hd",1.14925483191098
"Cauchy(x0=0, gamma=1)",0.43,20,"hd",0.938264569016681
"Pareto(loc=1, shape=0.5)",0.43,20,"hd",0.609941550143823
"Pareto(loc=1, shape=2)",0.43,20,"hd",1.0553981461714
"LogNormal(mlog=0, sdlog=1)",0.43,20,"hd",1.08521657422777
"LogNormal(mlog=0, sdlog=2)",0.43,20,"hd",0.803641427670176
"LogNormal(mlog=0, sdlog=3)",0.43,20,"hd",0.563802150874895
"Weibull(shape=0.3)",0.43,20,"hd",0.529125394609594
"Weibull(shape=0.5)",0.43,20,"hd",0.884939850221368
"Frechet(shape=1)",0.43,20,"hd",0.91839126072292
"Frechet(shape=3)",0.43,20,"hd",1.12491438519436
"Uniform(a=0, b=1)",0.44,10,"hd",1.41427552009384
"Triangular(a=0, b=2, c=1)",0.44,10,"hd",1.26228212761008
"Triangular(a=0, b=2, c=0.2)",0.44,10,"hd",1.33606103139519
"Beta(a=2, b=4)",0.44,10,"hd",1.31460158127537
"Beta(a=2, b=10)",0.44,10,"hd",1.28367159845158
"Normal(m=0, sd=1)",0.44,10,"hd",1.28500168967061
"Weibull(scale=1, shape=2)",0.44,10,"hd",1.28032208026662
"Student(df=3)",0.44,10,"hd",1.13279687164448
"Gumbel(loc=0, scale=1)",0.44,10,"hd",1.28801328146134
"Exp(rate=1)",0.44,10,"hd",1.16635542433538
"Cauchy(x0=0, gamma=1)",0.44,10,"hd",0.508692688384957
"Pareto(loc=1, shape=0.5)",0.44,10,"hd",0.00278309367531852
"Pareto(loc=1, shape=2)",0.44,10,"hd",0.956328002599335
"LogNormal(mlog=0, sdlog=1)",0.44,10,"hd",1.04881978992546
"LogNormal(mlog=0, sdlog=2)",0.44,10,"hd",0.618972276473002
"LogNormal(mlog=0, sdlog=3)",0.44,10,"hd",0.273255605944004
"Weibull(shape=0.3)",0.44,10,"hd",0.408617585562564
"Weibull(shape=0.5)",0.44,10,"hd",0.806034543285573
"Frechet(shape=1)",0.44,10,"hd",0.643525608560241
"Frechet(shape=3)",0.44,10,"hd",1.13467096565694
"Uniform(a=0, b=1)",0.44,20,"hd",1.23732690474278
"Triangular(a=0, b=2, c=1)",0.44,20,"hd",1.15758733506262
"Triangular(a=0, b=2, c=0.2)",0.44,20,"hd",1.20982340584909
"Beta(a=2, b=4)",0.44,20,"hd",1.21362116468682
"Beta(a=2, b=10)",0.44,20,"hd",1.17500689125733
"Normal(m=0, sd=1)",0.44,20,"hd",1.15260285147343
"Weibull(scale=1, shape=2)",0.44,20,"hd",1.1870496749594
"Student(df=3)",0.44,20,"hd",1.11785821147211
"Gumbel(loc=0, scale=1)",0.44,20,"hd",1.15541271621755
"Exp(rate=1)",0.44,20,"hd",1.14557726266928
"Cauchy(x0=0, gamma=1)",0.44,20,"hd",0.930217829588565
"Pareto(loc=1, shape=0.5)",0.44,20,"hd",0.55187303663672
"Pareto(loc=1, shape=2)",0.44,20,"hd",1.01691253705685
"LogNormal(mlog=0, sdlog=1)",0.44,20,"hd",1.08075621450061
"LogNormal(mlog=0, sdlog=2)",0.44,20,"hd",0.796771942744149
"LogNormal(mlog=0, sdlog=3)",0.44,20,"hd",0.558127726096965
"Weibull(shape=0.3)",0.44,20,"hd",0.539979441778629
"Weibull(shape=0.5)",0.44,20,"hd",0.901392186746275
"Frechet(shape=1)",0.44,20,"hd",0.904565129932816
"Frechet(shape=3)",0.44,20,"hd",1.09442710702676
"Uniform(a=0, b=1)",0.45,10,"hd",1.40271357482705
"Triangular(a=0, b=2, c=1)",0.45,10,"hd",1.25814899044349
"Triangular(a=0, b=2, c=0.2)",0.45,10,"hd",1.31631979448474
"Beta(a=2, b=4)",0.45,10,"hd",1.31106188696148
"Beta(a=2, b=10)",0.45,10,"hd",1.26053802414081
"Normal(m=0, sd=1)",0.45,10,"hd",1.2538477149171
"Weibull(scale=1, shape=2)",0.45,10,"hd",1.30597405129775
"Student(df=3)",0.45,10,"hd",1.1433576457161
"Gumbel(loc=0, scale=1)",0.45,10,"hd",1.24610908650875
"Exp(rate=1)",0.45,10,"hd",1.16925986919643
"Cauchy(x0=0, gamma=1)",0.45,10,"hd",0.576294653698831
"Pareto(loc=1, shape=0.5)",0.45,10,"hd",0.00161395811215945
"Pareto(loc=1, shape=2)",0.45,10,"hd",0.926703088410888
"LogNormal(mlog=0, sdlog=1)",0.45,10,"hd",1.02177442317387
"LogNormal(mlog=0, sdlog=2)",0.45,10,"hd",0.60947075274949
"LogNormal(mlog=0, sdlog=3)",0.45,10,"hd",0.251795559178748
"Weibull(shape=0.3)",0.45,10,"hd",0.387604432281345
"Weibull(shape=0.5)",0.45,10,"hd",0.7786752719176
"Frechet(shape=1)",0.45,10,"hd",0.63061275674605
"Frechet(shape=3)",0.45,10,"hd",1.14952969416445
"Uniform(a=0, b=1)",0.45,20,"hd",1.24664944661321
"Triangular(a=0, b=2, c=1)",0.45,20,"hd",1.12803859886285
"Triangular(a=0, b=2, c=0.2)",0.45,20,"hd",1.2221111777659
"Beta(a=2, b=4)",0.45,20,"hd",1.19704263171805
"Beta(a=2, b=10)",0.45,20,"hd",1.17129987865276
"Normal(m=0, sd=1)",0.45,20,"hd",1.15881246054527
"Weibull(scale=1, shape=2)",0.45,20,"hd",1.18652579381419
"Student(df=3)",0.45,20,"hd",1.10929261283032
"Gumbel(loc=0, scale=1)",0.45,20,"hd",1.16477500039158
"Exp(rate=1)",0.45,20,"hd",1.12904962025309
"Cauchy(x0=0, gamma=1)",0.45,20,"hd",0.952738463686252
"Pareto(loc=1, shape=0.5)",0.45,20,"hd",0.592929564379396
"Pareto(loc=1, shape=2)",0.45,20,"hd",1.00075199584991
"LogNormal(mlog=0, sdlog=1)",0.45,20,"hd",1.06111063171696
"LogNormal(mlog=0, sdlog=2)",0.45,20,"hd",0.79647812763178
"LogNormal(mlog=0, sdlog=3)",0.45,20,"hd",0.515401288662311
"Weibull(shape=0.3)",0.45,20,"hd",0.565991136554545
"Weibull(shape=0.5)",0.45,20,"hd",0.862838062930029
"Frechet(shape=1)",0.45,20,"hd",0.875699474132381
"Frechet(shape=3)",0.45,20,"hd",1.10435705175109
"Uniform(a=0, b=1)",0.46,10,"hd",1.36503630718688
"Triangular(a=0, b=2, c=1)",0.46,10,"hd",1.21892808562902
"Triangular(a=0, b=2, c=0.2)",0.46,10,"hd",1.27098614089463
"Beta(a=2, b=4)",0.46,10,"hd",1.2771145830721
"Beta(a=2, b=10)",0.46,10,"hd",1.22796904195757
"Normal(m=0, sd=1)",0.46,10,"hd",1.23302564233352
"Weibull(scale=1, shape=2)",0.46,10,"hd",1.24840722328094
"Student(df=3)",0.46,10,"hd",1.13909722017454
"Gumbel(loc=0, scale=1)",0.46,10,"hd",1.20688867355866
"Exp(rate=1)",0.46,10,"hd",1.15595432454495
"Cauchy(x0=0, gamma=1)",0.46,10,"hd",0.592444717034058
"Pareto(loc=1, shape=0.5)",0.46,10,"hd",0.000722235068381127
"Pareto(loc=1, shape=2)",0.46,10,"hd",0.911577181731764
"LogNormal(mlog=0, sdlog=1)",0.46,10,"hd",1.00427771443538
"LogNormal(mlog=0, sdlog=2)",0.46,10,"hd",0.55977421924657
"LogNormal(mlog=0, sdlog=3)",0.46,10,"hd",0.198393244708716
"Weibull(shape=0.3)",0.46,10,"hd",0.383753184407829
"Weibull(shape=0.5)",0.46,10,"hd",0.75260165217099
"Frechet(shape=1)",0.46,10,"hd",0.589994234673275
"Frechet(shape=3)",0.46,10,"hd",1.05326749769722
"Uniform(a=0, b=1)",0.46,20,"hd",1.24870498996746
"Triangular(a=0, b=2, c=1)",0.46,20,"hd",1.16385833975417
"Triangular(a=0, b=2, c=0.2)",0.46,20,"hd",1.21064579054765
"Beta(a=2, b=4)",0.46,20,"hd",1.18068360278419
"Beta(a=2, b=10)",0.46,20,"hd",1.18997952485653
"Normal(m=0, sd=1)",0.46,20,"hd",1.19432742645744
"Weibull(scale=1, shape=2)",0.46,20,"hd",1.20287610622693
"Student(df=3)",0.46,20,"hd",1.14518235465499
"Gumbel(loc=0, scale=1)",0.46,20,"hd",1.18731845919477
"Exp(rate=1)",0.46,20,"hd",1.13842041172586
"Cauchy(x0=0, gamma=1)",0.46,20,"hd",0.984455941987242
"Pareto(loc=1, shape=0.5)",0.46,20,"hd",0.510738090915888
"Pareto(loc=1, shape=2)",0.46,20,"hd",0.998434394323621
"LogNormal(mlog=0, sdlog=1)",0.46,20,"hd",1.04131656859728
"LogNormal(mlog=0, sdlog=2)",0.46,20,"hd",0.770566487194583
"LogNormal(mlog=0, sdlog=3)",0.46,20,"hd",0.516493402500222
"Weibull(shape=0.3)",0.46,20,"hd",0.538694068553992
"Weibull(shape=0.5)",0.46,20,"hd",0.872204001937546
"Frechet(shape=1)",0.46,20,"hd",0.876572212526972
"Frechet(shape=3)",0.46,20,"hd",1.11249088148255
"Uniform(a=0, b=1)",0.47,10,"hd",1.34076827223103
"Triangular(a=0, b=2, c=1)",0.47,10,"hd",1.21019909768745
"Triangular(a=0, b=2, c=0.2)",0.47,10,"hd",1.26663945546003
"Beta(a=2, b=4)",0.47,10,"hd",1.2401482828761
"Beta(a=2, b=10)",0.47,10,"hd",1.20106675976949
"Normal(m=0, sd=1)",0.47,10,"hd",1.20873215990836
"Weibull(scale=1, shape=2)",0.47,10,"hd",1.23104726170624
"Student(df=3)",0.47,10,"hd",1.09439200580839
"Gumbel(loc=0, scale=1)",0.47,10,"hd",1.16770612474274
"Exp(rate=1)",0.47,10,"hd",1.08919770520463
"Cauchy(x0=0, gamma=1)",0.47,10,"hd",0.633962622703924
"Pareto(loc=1, shape=0.5)",0.47,10,"hd",0.00238649833108312
"Pareto(loc=1, shape=2)",0.47,10,"hd",0.852157122632789
"LogNormal(mlog=0, sdlog=1)",0.47,10,"hd",0.971652234673677
"LogNormal(mlog=0, sdlog=2)",0.47,10,"hd",0.540103939529912
"LogNormal(mlog=0, sdlog=3)",0.47,10,"hd",0.223615954239144
"Weibull(shape=0.3)",0.47,10,"hd",0.330899070535299
"Weibull(shape=0.5)",0.47,10,"hd",0.691296279157906
"Frechet(shape=1)",0.47,10,"hd",0.557810262677737
"Frechet(shape=3)",0.47,10,"hd",1.03391089560094
"Uniform(a=0, b=1)",0.47,20,"hd",1.2749057778794
"Triangular(a=0, b=2, c=1)",0.47,20,"hd",1.20127663589894
"Triangular(a=0, b=2, c=0.2)",0.47,20,"hd",1.23806454400763
"Beta(a=2, b=4)",0.47,20,"hd",1.21164651956266
"Beta(a=2, b=10)",0.47,20,"hd",1.2041428954089
"Normal(m=0, sd=1)",0.47,20,"hd",1.21040230896709
"Weibull(scale=1, shape=2)",0.47,20,"hd",1.21133898744173
"Student(df=3)",0.47,20,"hd",1.17648220438674
"Gumbel(loc=0, scale=1)",0.47,20,"hd",1.18561386066506
"Exp(rate=1)",0.47,20,"hd",1.14653475504986
"Cauchy(x0=0, gamma=1)",0.47,20,"hd",0.978913061388725
"Pareto(loc=1, shape=0.5)",0.47,20,"hd",0.55821785521661
"Pareto(loc=1, shape=2)",0.47,20,"hd",1.03317280192336
"LogNormal(mlog=0, sdlog=1)",0.47,20,"hd",1.08541583885245
"LogNormal(mlog=0, sdlog=2)",0.47,20,"hd",0.785128799618921
"LogNormal(mlog=0, sdlog=3)",0.47,20,"hd",0.476134959483032
"Weibull(shape=0.3)",0.47,20,"hd",0.518599655129451
"Weibull(shape=0.5)",0.47,20,"hd",0.870257360419657
"Frechet(shape=1)",0.47,20,"hd",0.875433227807689
"Frechet(shape=3)",0.47,20,"hd",1.12480923620252
"Uniform(a=0, b=1)",0.48,10,"hd",1.30863879765452
"Triangular(a=0, b=2, c=1)",0.48,10,"hd",1.20849258238621
"Triangular(a=0, b=2, c=0.2)",0.48,10,"hd",1.23139755075504
"Beta(a=2, b=4)",0.48,10,"hd",1.23923729305043
"Beta(a=2, b=10)",0.48,10,"hd",1.1725709365893
"Normal(m=0, sd=1)",0.48,10,"hd",1.19639618014983
"Weibull(scale=1, shape=2)",0.48,10,"hd",1.20693592754437
"Student(df=3)",0.48,10,"hd",1.08575285752212
